,Unnamed: 0,user_id,created_at,tweet,hashtags,retweet_count,favourite_count,,user_location,,predicted_location
2131,1646,b'ProfessorHarjit',9/27/2020 7:17,b'RT @NupurKaur1: From which angle does this broker looks like a #Sikh? His name is Gurpatwant Singh #Pannun. He has accumulated Huge wealth\xe2\x80\xa6',"[{'text': 'Sikh', 'indices': [63, 68]}, {'text': 'Pannun', 'indices': [99, 106]}]",56,0,,India,,India
2132,1647,b'arienraghu',9/27/2020 7:17,b'RT @Sukhlee72644266: Few #FakeSikhs who are NRIs living outside are creating disharmony among the #SikhCommunity with the #TerrorPlanOfKhal\xe2\x80\xa6',"[{'text': 'FakeSikhs', 'indices': [25, 35]}, {'text': 'SikhCommunity', 'indices': [98, 112]}]",10,0,,"Chennai, India",,India
2133,1648,b'Himansh96074862',9/27/2020 7:17,"b'RT @KaurVeera120596: Pannun, are these all part of your peaceful campaign of #Khalistan? The so-called peaceful campaign of #Khalistan is n\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [77, 87]}, {'text': 'Khalistan', 'indices': [124, 134]}]",14,0,,CHINA,,Not Classified
2134,1649,b'ProfessorHarjit',9/27/2020 7:14,b'RT @NupurKaur1: Exactly! These #Khalistanis are using social media platforms to spread #Hate and promote #Separatist propaganda. But if we\xe2\x80\xa6',"[{'text': 'Khalistanis', 'indices': [31, 43]}, {'text': 'Hate', 'indices': [87, 92]}, {'text': 'Separatist', 'indices': [105, 116]}]",27,0,,India,,India
2135,1650,b'ProfessorHarjit',9/27/2020 7:12,"b""RT @ChiragdeepDahi1: Such messages give comfort that more and more people are understanding that #Sikhs don't want #Khalistan and it is jus\xe2\x80\xa6""","[{'text': 'Sikhs', 'indices': [97, 103]}, {'text': 'Khalistan', 'indices': [115, 125]}]",25,0,,India,,India
2136,1651,b'ProfessorHarjit',9/27/2020 7:11,"b'RT @KSanshu: Future of #Referendum2020 and #Khalistan is perfectly depicted in this cartoon. #Khalistan itself implies ""Fill in the blanks""\xe2\x80\xa6'","[{'text': 'Referendum2020', 'indices': [23, 38]}, {'text': 'Khalistan', 'indices': [43, 53]}, {'text': 'Khalistan', 'indices': [93, 103]}]",17,0,,India,,India
2137,1652,b'ProfessorHarjit',9/27/2020 7:10,"b""RT @kaurmahi829: The idea of #Khalistan is born out of hatred and any idea born out of hate and violence doesn't really help anybody. How c\xe2\x80\xa6""","[{'text': 'Khalistan', 'indices': [29, 39]}]",29,0,,India,,India
2138,1653,b'ProfessorHarjit',9/27/2020 7:09,b'RT @KaramjotKaur15: #Khalistan will never be formed. It exists only in the imagination of a few anti-India elements supported by #Pakistan.\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [20, 30]}, {'text': 'Pakistan', 'indices': [129, 138]}]",30,0,,India,,India
2139,1654,b'ProfessorHarjit',9/27/2020 7:08,"b'RT @Randhee25160680: We #RealSikhs have to resist this online #Khalistan campaign. Only then can we get rid of these Pak-backed morons, who\xe2\x80\xa6'","[{'text': 'RealSikhs', 'indices': [24, 34]}, {'text': 'Khalistan', 'indices': [62, 72]}]",28,0,,India,,India
2140,1655,b'ProfessorHarjit',9/27/2020 7:08,b'RT @KaurGunjann: This notice is a slap in the face for all the #KhalistaniSupporters who are helping #SFJ and #Pannun spread hate in the na\xe2\x80\xa6',"[{'text': 'KhalistaniSupporters', 'indices': [63, 84]}, {'text': 'SFJ', 'indices': [101, 105]}, {'text': 'Pannun', 'indices': [110, 117]}]",34,0,,India,,India
2141,1656,b'ProfessorHarjit',9/27/2020 7:08,b'RT @Jasmeet09660105: I say loud and clear that I support Lord Rami Ranger CBE as he is the one who understands the pain and anger of the #S\xe2\x80\xa6',[],12,0,,India,,India
2142,1657,b'AbidHan17141025',9/27/2020 7:05,b'#Khalistan\n#Khalistan\nVoter registration drive is the freedom drive\nReferendum is the solution - Khalistan is the s\xe2\x80\xa6 https://t.co/APGzsLX7zm',"[{'text': 'Khalistan', 'indices': [0, 10]}, {'text': 'Khalistan', 'indices': [11, 21]}]",0,0,,"Hyderabad, Pakistan",,Pakistan
2143,1658,b'MSiddiqueSk1',9/27/2020 7:04,b'RT @AbidHan17141025: #Khalistan\nVoter registration drive is the freedom drive\nReferendum is the solution - Khalistan is the solution\n#Punja\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [21, 31]}]",7,0,,"Sanghar, Pakistan",,Pakistan
2144,1659,b'AbidHan17141025',9/27/2020 7:04,b'#Khalistan\nVoter registration drive is the freedom drive\nReferendum is the solution - Khalistan is the solution\xe2\x80\xa6 https://t.co/GHkJuwsfgd',"[{'text': 'Khalistan', 'indices': [0, 10]}]",7,13,,"Hyderabad, Pakistan",,Pakistan
2145,1660,b'AbidHan17141025',9/27/2020 7:03,b'#Khalistan\nVoter registration drive is the freedom drive\nReferendum is the solution - Khalistan is the solution\xe2\x80\xa6 https://t.co/JGzJ2c1FyC',"[{'text': 'Khalistan', 'indices': [0, 10]}]",0,0,,"Hyderabad, Pakistan",,Pakistan
2146,1661,b'ProfessorHarjit',9/27/2020 7:02,b'RT @ManmeetSethi4: Here is what I think is in the psychology of people who support #Khalistan. This is an issue that gives them some sense\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [83, 93]}]",19,0,,India,,India
2147,1662,b'ProfessorHarjit',9/27/2020 7:02,"b""RT @SimranK60419840: Literally 8 people are in the frame and with these 8 people, #khalistanis are having a live show on YouTube. Wow, I'm\xe2\x80\xa6""","[{'text': 'khalistanis', 'indices': [82, 94]}]",39,0,,India,,India
2149,1664,b'digshukladon008',9/27/2020 6:57,b'RT @JimmyKaur3: A petition has been filed before the Delhi High Court seeking criminal action against @TwitterIndia and its representative\xe2\x80\xa6',[],15,0,,Delhi,,India
2150,1665,b'ProfessorHarjit',9/27/2020 6:56,"b'RT @NupurKaur1: So what? \nFirstly, these are Pak-sponsored stooges protesting for an irrational demand - #Khalistan! Secondly, we, the #Ind\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [105, 115]}]",14,0,,India,,India
2151,1666,b'ProfessorHarjit',9/27/2020 6:56,"b'RT @Preetka57645405: These two dumb #Khalistanis are at their best, but only next to #Pannun. \xf0\x9f\x98\x82 All the three come online to spread #Hatred\xe2\x80\xa6'","[{'text': 'Khalistanis', 'indices': [36, 48]}, {'text': 'Pannun', 'indices': [85, 92]}, {'text': 'Hatred', 'indices': [132, 139]}]",38,0,,India,,India
2152,1667,b'AbidHan17141025',9/27/2020 6:54,b'@Meherjottkaur Voter registration drive is the freedom drive\nReferendum is the solution - Khalistan is the solution\xe2\x80\xa6 https://t.co/xLBAIqw367',[],0,0,,"Hyderabad, Pakistan",,Pakistan
2153,1668,b'AbidHan17141025',9/27/2020 6:53,b'@KaurVeera120596 Voter registration drive is the freedom drive\nReferendum is the solution - Khalistan is the soluti\xe2\x80\xa6 https://t.co/82X3886HCu',[],0,0,,"Hyderabad, Pakistan",,Pakistan
2154,1669,b'AbidHan17141025',9/27/2020 6:52,b'@Sanpree62321337 Voter registration drive is the freedom drive\nReferendum is the solution - Khalistan is the soluti\xe2\x80\xa6 https://t.co/iw7qYgh0OT',[],0,0,,"Hyderabad, Pakistan",,Pakistan
2155,1670,b'AbidHan17141025',9/27/2020 6:52,b'@Amarjeet4080 @usiias @HARYANA_22 @BJYM @cm_gga @TaiHaryana @BBBatra @AAPHaryana @BPraak @INCIndia @IYC Voter regis\xe2\x80\xa6 https://t.co/62FY9dMQXC',[],0,1,,"Hyderabad, Pakistan",,Pakistan
2156,1671,b'AbidHan17141025',9/27/2020 6:51,b'@apamanaman @raavi_minhas Voter registration drive is the freedom drive\nReferendum is the solution - Khalistan is t\xe2\x80\xa6 https://t.co/HzZOkrenwP',[],0,0,,"Hyderabad, Pakistan",,Pakistan
2157,1672,b'MankotiaRaj',9/27/2020 6:51,b'RT @JimmyKaur3: A petition has been filed before the Delhi High Court seeking criminal action against @TwitterIndia and its representative\xe2\x80\xa6',[],15,0,,"Una, India",,India
2158,1673,b'ProfessorHarjit',9/27/2020 6:50,"b'RT @Sanpree62321337: #Pannun, making #Khalistan is no more your objective and every person whether a #Sikh or non sikh is aware of it. The\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'Khalistan', 'indices': [37, 47]}, {'text': 'Sikh', 'indices': [101, 106]}]",10,0,,India,,India
2159,1674,b'AbidHan17141025',9/27/2020 6:50,b'#Khalistan\nVoter registration drive is the freedom drive\nReferendum is the solution - Khalistan is the solution\xe2\x80\xa6 https://t.co/IhpMXDEJIo',"[{'text': 'Khalistan', 'indices': [0, 10]}]",0,0,,"Hyderabad, Pakistan",,Pakistan
2160,1675,b'ProfessorHarjit',9/27/2020 6:50,b'RT @NupurKaur1: An enlightened note from a #Sikh to #GurpatwantSinghPannun: You are not able to make #Khalistan so now you are trying for #\xe2\x80\xa6',"[{'text': 'Sikh', 'indices': [43, 48]}, {'text': 'GurpatwantSinghPannun', 'indices': [52, 74]}, {'text': 'Khalistan', 'indices': [101, 111]}]",22,0,,India,,India
2161,1676,b'ProfessorHarjit',9/27/2020 6:50,"b""RT @SimmiKa81458194: We, the #Sikhs will make sure that #Khalistan can never become a reality, because that's not what our #Gurus wanted or\xe2\x80\xa6""","[{'text': 'Sikhs', 'indices': [29, 35]}, {'text': 'Khalistan', 'indices': [56, 66]}, {'text': 'Gurus', 'indices': [123, 129]}]",19,0,,India,,India
2162,1677,b'ProfessorHarjit',9/27/2020 6:49,"b'RT @Jasmeet09660105: Nation states formed around religious identities are highly problematic and are doomed to fail. Practically, #Sikhs li\xe2\x80\xa6'","[{'text': 'Sikhs', 'indices': [130, 136]}]",12,0,,India,,India
2163,1678,b'ProfessorHarjit',9/27/2020 6:49,b'RT @Preetka57645405: #ShameOnSFJ &amp; #Pannun who wants to divide the #SikhPanth. Your objective to make #Khalistan will always remain a fanta\xe2\x80\xa6',"[{'text': 'ShameOnSFJ', 'indices': [21, 32]}, {'text': 'Pannun', 'indices': [39, 46]}, {'text': 'SikhPanth', 'indices': [71, 81]}, {'text': 'Khalistan', 'indices': [106, 116]}]",26,0,,India,,India
2164,1679,b'ProfessorHarjit',9/27/2020 6:49,b'RT @Sukhlee72644266: Our earlier generations suffered a lot due to the #Khalistani terrorism during the 1980s. Why would we want to live li\xe2\x80\xa6',"[{'text': 'Khalistani', 'indices': [71, 82]}]",28,0,,India,,India
2165,1680,b'AbidHan17141025',9/27/2020 6:49,"b""RT @Keeratishere: Sikhs have different ideology from Hindus they can't be a nation\nReferendum is the solution - Khalistan is the solution\n#\xe2\x80\xa6""",[],2,0,,"Hyderabad, Pakistan",,Pakistan
2167,1682,b'ProfessorHarjit',9/27/2020 6:47,b'RT @Gurpree91384693: The British Sikh Association defied the Sikh Federation UK for its demand for an independent #Khalistan for the Sikhs\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [114, 124]}]",17,0,,India,,India
2168,1683,b'ProfessorHarjit',9/27/2020 6:47,"b""RT @Preetka57645405: Now, #Khalistan doesn't even exist on social media! #PakBot, how much more proof do you need to understand that? #Pann\xe2\x80\xa6""","[{'text': 'Khalistan', 'indices': [26, 36]}, {'text': 'PakBot', 'indices': [73, 80]}]",29,0,,India,,India
2171,1686,b'ProfessorHarjit',9/27/2020 6:45,"b""RT @Sukhlee72644266: You #Khalistanis don't use your brains, or you don't any? The photo says the founding father of the Khalistan movement\xe2\x80\xa6""","[{'text': 'Khalistanis', 'indices': [25, 37]}]",41,0,,India,,India
2173,1688,b'ProfessorHarjit',9/27/2020 6:41,"b'RT @SimmiKa81458194: Well, being a young #Sikh, I totally reject the idea of #Khalistan. It has no historical validity, no root in our reli\xe2\x80\xa6'","[{'text': 'Sikh', 'indices': [41, 46]}, {'text': 'Khalistan', 'indices': [77, 87]}]",38,0,,India,,India
2174,1689,b'ProfessorHarjit',9/27/2020 6:40,b'RT @ChiragdeepDahi1: Reality? \nReality is that you Pakis are not at all happy that the #SikhCommunity is living happily in #India. Reality\xe2\x80\xa6',"[{'text': 'SikhCommunity', 'indices': [87, 101]}, {'text': 'India', 'indices': [123, 129]}]",44,0,,India,,India
2175,1690,b'Shilpa0226',9/27/2020 6:39,b'RT @Harbaks21769227: they take action against the #KhalistaniSeparatists and keep electoral politics out of the sensitive matter #Khalistan\xe2\x80\xa6',"[{'text': 'KhalistaniSeparatists', 'indices': [50, 72]}, {'text': 'Khalistan', 'indices': [129, 139]}]",4,0,,India,,India
2177,1692,b'ProfessorHarjit',9/27/2020 6:38,b'RT @Ravneet85005514: A quick question to my neighbour #Pakistan. What is the status of #Khalistan in #Pakistan? How many votes were collect\xe2\x80\xa6',"[{'text': 'Pakistan', 'indices': [54, 63]}, {'text': 'Khalistan', 'indices': [87, 97]}, {'text': 'Pakistan', 'indices': [101, 110]}]",24,0,,India,,India
2179,1694,b'ControlMSME',9/27/2020 6:21,b'RT @JimmyKaur3: A petition has been filed before the Delhi High Court seeking criminal action against @TwitterIndia and its representative\xe2\x80\xa6',[],15,0,,"Srinagar, India",,India
2183,1698,b'Usman1196',9/27/2020 6:16,b'RT @SherazSays_: @majorgauravarya #Khalistan is Voice of Sikhs.\nNever forget when the Indian State killed 35 Sikhs in the chatti sing hpora\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [34, 44]}]",21,0,,"Islamabad, Pakistan",,Pakistan
2185,1700,b'RajeevSwarnakar',9/27/2020 6:07,"b'RT @KaurVeera120596: Pannun, are these all part of your peaceful campaign of #Khalistan? The so-called peaceful campaign of #Khalistan is n\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [77, 87]}, {'text': 'Khalistan', 'indices': [124, 134]}]",14,0,,भारत,,Not Classified
2186,1701,b'SumanSh58123278',9/27/2020 6:06,b'RT @JimmyKaur3: A petition has been filed before the Delhi High Court seeking criminal action against @TwitterIndia and its representative\xe2\x80\xa6',[],15,0,,"जम्मू औरकश्मीर,UT, जम्बुद्वीप ",,Not Classified
2187,1702,b'manas231091',9/27/2020 6:06,b'RT @JimmyKaur3: A petition has been filed before the Delhi High Court seeking criminal action against @TwitterIndia and its representative\xe2\x80\xa6',[],15,0,,Delhi,,India
2188,1703,b'sureshtory',9/27/2020 6:04,b'RT @Sanpree62321337: The entire India along with the Indian #SikhCommunity have outrightly rejected the demand for #Khalistan and the illeg\xe2\x80\xa6',"[{'text': 'SikhCommunity', 'indices': [60, 74]}, {'text': 'Khalistan', 'indices': [115, 125]}]",22,0,,Mumbai ,,India
2190,1705,b'dynamicsach',9/27/2020 6:02,b'RT @JimmyKaur3: A petition has been filed before the Delhi High Court seeking criminal action against @TwitterIndia and its representative\xe2\x80\xa6',[],15,0,,"London, England",,US / UK / Canada
2193,1708,b'241_Ranaa',9/27/2020 5:57,b'RT @Basit_Rajpoot1: @SherazSays_ @majorgauravarya You Think you can defeat #Khalistan by your paid articles and fake propaganda as India al\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [75, 85]}]",2,0,,"Punjab, Pakistan",,India
2194,1709,b'SherazSays_',9/27/2020 5:56,b'RT @Basit_Rajpoot1: @SherazSays_ @majorgauravarya You Think you can defeat #Khalistan by your paid articles and fake propaganda as India al\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [75, 85]}]",2,0,,"Attock, Pakistan",,Pakistan
2195,1710,b'AhamadMuneer4',9/27/2020 5:56,"b'RT @KaurVeera120596: Pannun, are these all part of your peaceful campaign of #Khalistan? The so-called peaceful campaign of #Khalistan is n\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [77, 87]}, {'text': 'Khalistan', 'indices': [124, 134]}]",14,0,,Mumbai,,India
2197,1712,b'KhanShahzadzai',9/27/2020 5:53,b'RT @SherazSays_: @majorgauravarya #Khalistan is Voice of Sikhs.\nNever forget when the Indian State killed 35 Sikhs in the chatti sing hpora\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [34, 44]}]",21,0,,"Karachi, Pakistan",,Pakistan
2198,1713,b'Aditya79654415',9/27/2020 5:44,"b'RT @KaurVeera120596: Pannun, are these all part of your peaceful campaign of #Khalistan? The so-called peaceful campaign of #Khalistan is n\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [77, 87]}, {'text': 'Khalistan', 'indices': [124, 134]}]",14,0,,"Gupta Empire,India",,India
2199,1714,b'dynamicsach',9/27/2020 5:43,b'RT @Sanpree62321337: The entire India along with the Indian #SikhCommunity have outrightly rejected the demand for #Khalistan and the illeg\xe2\x80\xa6',"[{'text': 'SikhCommunity', 'indices': [60, 74]}, {'text': 'Khalistan', 'indices': [115, 125]}]",22,0,,"London, England",,US / UK / Canada
2201,1716,b'dynamicsach',9/27/2020 5:42,"b'RT @KaurVeera120596: Pannun, are these all part of your peaceful campaign of #Khalistan? The so-called peaceful campaign of #Khalistan is n\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [77, 87]}, {'text': 'Khalistan', 'indices': [124, 134]}]",14,0,,"London, England",,US / UK / Canada
2203,1718,b'Chai_positive',9/27/2020 5:41,"b'RT @KaurVeera120596: Pannun, are these all part of your peaceful campaign of #Khalistan? The so-called peaceful campaign of #Khalistan is n\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [77, 87]}, {'text': 'Khalistan', 'indices': [124, 134]}]",14,0,,🇮🇳 Bahuratna Vasundhara 🇮🇳,,Not Classified
2204,1719,b'imkd10',9/27/2020 5:41,"b'RT @KaurVeera120596: Pannun, are these all part of your peaceful campaign of #Khalistan? The so-called peaceful campaign of #Khalistan is n\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [77, 87]}, {'text': 'Khalistan', 'indices': [124, 134]}]",14,0,,"Laxminagar, Delhi",,India
2206,1721,b'iamx2faraz',9/27/2020 5:31,b'RT @SherazSays_: @majorgauravarya #Khalistan is Voice of Sikhs.\nNever forget when the Indian State killed 35 Sikhs in the chatti sing hpora\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [34, 44]}]",21,0,,"Sadiqabad, Pakistan",,Pakistan
2207,1722,b'ayazahmadjazi',9/27/2020 5:23,b'RT @SherazSays_: @majorgauravarya #Khalistan is Voice of Sikhs.\nNever forget when the Indian State killed 35 Sikhs in the chatti sing hpora\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [34, 44]}]",21,0,,"لیاقت پور,رحیمیارخان",,Not Classified
2208,1723,b'A2Khizar',9/27/2020 5:21,b'RT @SherazSays_: @majorgauravarya #Khalistan is Voice of Sikhs.\nNever forget when the Indian State killed 35 Sikhs in the chatti sing hpora\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [34, 44]}]",21,0,,@peaceforchange,,Not Classified
2209,1724,b'Hanif762',9/27/2020 5:21,b'RT @SherazSays_: @majorgauravarya #Khalistan is Voice of Sikhs.\nNever forget when the Indian State killed 35 Sikhs in the chatti sing hpora\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [34, 44]}]",21,0,,Karachi Pakistan,,Not Classified
2210,1725,b'Moeen2801',9/27/2020 5:17,b'RT @SherazSays_: @majorgauravarya #Khalistan is Voice of Sikhs.\nNever forget when the Indian State killed 35 Sikhs in the chatti sing hpora\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [34, 44]}]",21,0,,"Sukkur, Pakistan",,Pakistan
2211,1726,b'RealGreenmango',9/27/2020 5:14,b'RT @Sanpree62321337: The entire India along with the Indian #SikhCommunity have outrightly rejected the demand for #Khalistan and the illeg\xe2\x80\xa6',"[{'text': 'SikhCommunity', 'indices': [60, 74]}, {'text': 'Khalistan', 'indices': [115, 125]}]",22,0,,भारत,,Not Classified
2212,1727,b'anand6862',9/27/2020 5:14,"b'@TajinderBagga Punjab politicians, either give us freedom to take cut in agri biz or will support  #Khalistan.'","[{'text': 'Khalistan', 'indices': [99, 109]}]",0,0,,"Mumbai, India",,India
2217,1732,b'AAKhan007',9/27/2020 5:08,b'@majorgauravarya #Khalistan is a peaceful and democratic right of #Sikhs during the last 3 decades they were killed\xe2\x80\xa6 https://t.co/nLcCr96jJ1',"[{'text': 'Khalistan', 'indices': [17, 27]}, {'text': 'Sikhs', 'indices': [66, 72]}]",0,0,,Pakistan,,Pakistan
2218,1733,b'hashmi____',9/27/2020 5:06,b'RT @ZainMaherSumra: @majorgauravarya #Khalistan is Voice of Sikhs.\nNever forget when the Indian State killed 35 Sikhs in the chatti sing hp\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [37, 47]}]",1,0,,"Dubai, United Arab Emirates",,Not Classified
