,tweet,hashtags,label
2495,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2496,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2497,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2498,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2499,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2500,petition delhi high court whose server use promotion khalistan serio,['Khalistan'],1
2501,pil hc seek action twitter promote khalistan,"['PIL', 'HC', 'Twitter', 'Khalistan']",1
2502,pil file delhi high court seek action social medium giant twitter allegedly involve,['DelhiHighCourt'],1
2503,pil move delhi high court seek action social medium platform twitter allegedly invol,"['Delhi', 'HighCourt']",1
2504,pil file delhi high court seek action social medium giant twitter allegedly,['DelhiHighCourt'],1
2505,b account withhold india response legal demand learn,[],1
2506,pil move delhi high court seek action social medium platform twitter allegedly invol,"['Delhi', 'HighCourt']",1
2507,socalled pure country call pakistan kill murder blast commute inhuman atrocity thei,[],1
2508,tight slap tax payer pakistan overseas sikh gentleman money go country which l,"['Pakistan', 'Sikh']",1
2509,b totally understandable khalistan answer india anti farmer bill sfj offer million,"['Khalistan', 'SFJ']",1
2510,pil move delhi high court seek action social medium platform twitter allegedly invol,"['Delhi', 'HighCourt']",1
2511,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2512,sikh community appreciate effort sfj get justice farmer khalistan,"['SFJ', 'Khalistan']",1
2513,sikh community vote khalistan sfj khalistan khalistan referendum,"['SFJ', 'khalistan', 'KhalistanReferendum2020']",1
2514,sfj always try help sikh india fight right khalistan referendum khalistan,"['SFJ', 'KhalistanReferendum2020', 'Khalistan']",1
2515,sfj give financial assistance farmer pay loan khalistan khalistan referendum,"['SFJ', 'Khalistan', 'KhalistanReferendum2020']",1
2516,sfj khalistan punjab referendum october october farmer irrespective faith vote,"['SFJ', 'Khalistan', 'PunjabReferendum2020']",1
2517,b totally understandable khalistan answer india anti farmer bill sfj offer million,"['Khalistan', 'SFJ']",1
2518,sfj khalistan indian government make policy fail implement high time raise ou,"['SFJ', 'KHALISTAN']",1
2519,sfj khalistan farmer forever issue like greedy middleman sell chain,"['SFJ', 'KHALISTAN']",1
2520,sfj khalistan never care innumerable suicide take place bad policy,"['SFJ', 'KHALISTAN']",1
2521,sfj khalistan indian government incompetent regard policy make farmer,"['SFJ', 'KHALISTAN']",1
2522,sfj khalistan oct farmer no matter what faith register vote khalistan ref,"['SFJ', 'KHALISTAN']",1
2523,b account withhold india response legal demand learn,[],1
2524,b account withhold india response legal demand learn,[],1
2525,b account withhold india response legal demand learn,[],1
2526,b account withhold india response legal demand learn,[],1
2527,b account withhold india response legal demand learn,[],1
2528,b account withhold india response legal demand learn,[],1
2529,b account withhold india response legal demand learn,[],1
2530,b account withhold india response legal demand learn,[],1
2531,b account withhold india response legal demand learn,[],1
2532,b account withhold india response legal demand learn,[],1
2533,pannun send mar sikh community feed terror plan khalistan dont know wheth,"['Pannun', 'Mars', 'SikhCommunity', 'terror', 'Khalistan']",1
2534,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2535,let remind chittisinghpura massacre th march indian mil,['Indian'],1
2536,sikh wake see reality pakistan promote khalistan one side whereas sid,"['Sikhs', 'Pakistan', 'Khalistan']",1
2537,dear sfj pannun khalistan supporter please answer question ask video stop kha,"['SFJ', 'Pannun', 'Khalistan', 'Kha']",1
2538,sikh wake see reality pakistan promote khalistan one side whereas sid,"['Sikhs', 'Pakistan', 'Khalistan']",1
2539,b account withhold india response legal demand learn,[],1
2540,b account withhold india response legal demand learn,[],1
2541,b account withhold india response legal demand learn,[],1
2542,b account withhold india response legal demand learn,[],1
2543,b account withhold india response legal demand learn,[],1
2544,sikh wake see reality pakistan promote khalistan one side whereas sid,"['Sikhs', 'Pakistan', 'Khalistan']",1
2545,b account withhold india response legal demand learn,[],1
2546,b account withhold india response legal demand learn,[],1
2547,b account withhold india response legal demand learn,[],1
2548,b account withhold india response legal demand learn,[],1
2549,b account withhold india response legal demand learn,[],1
2550,b account withhold india response legal demand learn,[],1
2551,b account withhold india response legal demand learn,[],1
2552,b account withhold india response legal demand learn,[],1
2553,b account withhold india response legal demand learn,[],1
2554,,[],1
2555,khalistan answer india anti farmer bill sfj offer punjab haryana farmer which,"['Khalistan', 'india', 'SFJ', 'Punjab']",1
2556,sikh wake see reality pakistan promote khalistan one side whereas sid,"['Sikhs', 'Pakistan', 'Khalistan']",1
2557,sikh wake see reality pakistan promote khalistan one side whereas sid,"['Sikhs', 'Pakistan', 'Khalistan']",1
2558,pannun send mar sikh community feed terror plan khalistan dont know wheth,"['Pannun', 'Mars', 'SikhCommunity', 'terror', 'Khalistan']",1
2559,sikh wake see reality pakistan promote khalistan one side whereas sid,"['Sikhs', 'Pakistan', 'Khalistan']",1
2560,socalled pure country call pakistan kill murder blast commute inhuman atrocity thei,[],1
2561,b account withhold india response legal demand learn,[],1
2562,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2563,dear sfj pannun khalistan supporter please answer question ask video stop kha,"['SFJ', 'Pannun', 'Khalistan', 'Kha']",1
2564,sfj khalistan punjab referendum government failure also cause suicide among farmer,"['SFJ', 'Khalistan', 'PunjabReferendum2020']",1
2565,b designate modi government new bill colonial plan turn farmer eventually landless sfj khalistan,"['SFJ', 'Khalistan']",1
2566,government let poor farmer fend time crisis khalistan punjabrefrendum,"['Khalistan', 'punjabrefrendum2020']",1
2567,b khalistan answer india anti farmer bill khalistan punjabreferendum sfj,"['Khalistan', 'punjabreferendum2020', 'SFJ']",1
2568,sfj st oct oct farmer register vote khalistan punjabreferendum get,"['SFJ', 'khalistan', 'punjabreferendum2020']",1
2569,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2570,sfj always support punjab sikh communitity every possible thing khalistan sfj,"['SFJ', 'Khalistan']",1
2571,socalled pure country call pakistan kill murder blast commute inhuman atrocity thei,[],1
2572,b account withhold india response legal demand learn,[],1
2573,pil move delhi high court seek action social medium platform twitter allegedly invol,"['Delhi', 'HighCourt']",1
2574,sfj offer million punjab haryana farmer farmer get rupee khalistan solutio,['SFJ'],1
2575,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2576,pil move delhi high court seek action social medium platform twitter allegedly invol,"['Delhi', 'HighCourt']",1
2577,pil move delhi high court seek action social medium platform twitter allegedly invol,"['Delhi', 'HighCourt']",1
2578,pannun amp minion dont try hard wont get neither vote nor socalled khalistan bo,['Khalistan'],1
2579,farmer poor sfj announce distribute million usd farmer punjab haryan who ar,[],1
2580,indian occupy punjab suffer extermination since forever farmer commit suicide pun,[],1
2581,place worship gurdwaras need protection sfj call farmer voter registration st oct th,['SFJ'],1
2582,b sikh farmer not safe india india force farmer attempt suicide last year thats why,[],1
2583,pil move delhi high court seek action social medium platform twitter allege,"['Delhi', 'HighCourt']",1
2584,october october farmer irrespective faith vote khalistan referendum punjabi,[],1
2585,october october farmer irrespective faith vote khalistan referendum punjabi,[],1
2586,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2587,understand khalistanis use certain religious teach misquote misinterpret spre,[],1
2588,sikh justice sfj goon gang operate canada appeal youth punjab show grip punja,"['Canada', 'Punjab', 'Punja']",1
2589,sikh wake see reality pakistan promote khalistan one side whereas sid,"['Sikhs', 'Pakistan', 'Khalistan']",1
2590,sikh wake see reality pakistan promote khalistan one side whereas sid,"['Sikhs', 'Pakistan', 'Khalistan']",1
2591,pannun punjab not canada indian sikh never support family business khalist,"['Pannun', 'Punjab', 'Canada', 'IndianSikhs', 'Khalist']",1
2592,sikh wake see reality pakistan promote khalistan one side whereas sid,"['Sikhs', 'Pakistan', 'Khalistan']",1
2593,khalistan solution sfj give million r punjab haryana farmer r,"['SFJ', 'Punjab', 'Haryana']",1
2594,b khalistan answer india anti farmer bill sfj offer punjab haryana farmer sf,['SFJ'],1
2595,sfj announce distribute punjab haryana farmer oct oct great initiative,"['SFJ', 'Punjab', 'Haryana']",1
2596,time wen nation face nefarious act f externl aggressrs oppurtunist party r busy build ca,[],1
2597,b account withhold india response legal demand learn,[],1
2598,b account withhold india response legal demand learn,[],1
2599,b account withhold india response legal demand learn,[],1
2600,b account withhold india response legal demand learn,[],1
2601,b account withhold india response legal demand learn,[],1
2602,b khalistan answer india anti farmer bill sfj offer million punjab haryana farmer e,['SFJ'],1
2603,b account withhold india response legal demand learn,[],1
2604,khalistan answer india,"['Khalistan', 'SFJ', 'Punjab']",1
2605,sikh wake see reality pakistan promote khalistan one side whereas sid,"['Sikhs', 'Pakistan', 'Khalistan']",1
2606,sikh wake see reality pakistan promote khalistan one side whereas sid,"['Sikhs', 'Pakistan', 'Khalistan']",1
2607,socalled pure country call pakistan kill murder blast commute inhuman atrocity thei,[],1
2608,reject condemn india,[],1
2609,sfj help farmer khalistan punjab haryana punjabdiazaadi referendum,"['khalistan', 'punjab', 'haryana', 'punjabdiazaadi', 'referendum2020']",1
